IncidentNum,ReportedDateTime,ReportedYear,ReportedMonth,Location,WeaponUsed,ALD,NSP,POLICE,TRACT,WARD,ZIP,RoughX,RoughY,Arson,AssaultOffense,Burglary,CriminalDamage,Homicide,LockedVehicle,Robbery,SexOffense,Theft,VehicleTheft
192990116,2019-10-26 16:00:00,2019,10,2324 S 17TH ST,BLUNT OBJECT,12.0,17.0,2,18800.0,257.0,53215.0,2552494.518,372378.913,0,1,0,0,0,0,0,0,0,0
192990120,2019-10-26 14:00:00,2019,10,600 W CENTER ST,LETHAL CUTTING INSTRUMENT,6.0,6.0,5,185700.0,142.0,53212.0,2556210.816,396034.961,0,1,0,0,0,0,0,0,0,0
192990097,2019-10-26 13:21:59,2019,10,4579 N 41ST ST,PERSONAL WEAPON,7.0,1.0,7,2600.0,64.0,53209.0,2543762.897,407163.277,0,1,0,0,0,0,0,0,0,0
193020079,2019-10-26 12:30:00,2019,10,2400 N 44TH ST,PERSONAL WEAPON,15.0,5.0,3,9100.0,158.0,53210.0,2542783.105,393829.354,0,1,0,0,0,0,0,0,0,0
192990069,2019-10-26 09:00:00,2019,10,3826 W GARFIELD AV,"ASPHYXIATION,PERSONAL WEAPON",15.0,11.0,3,9000.0,155.0,53208.0,2544876.868,392714.178,0,1,0,0,0,0,1,0,0,0
192990054,2019-10-26 07:30:00,2019,10,1823 S 25TH ST,UNKNOWN,8.0,15.0,2,17000.0,222.0,53204.0,2549592.119,375351.595,0,1,0,0,0,0,0,0,0,0
192990044,2019-10-26 04:30:00,2019,10,1656 S MUSKEGO AV,PERSONAL WEAPON,12.0,15.0,2,16300.0,229.0,53204.0,2552105.797,376625.011,0,1,0,0,0,0,0,0,0,0
192990041,2019-10-26 04:00:00,2019,10,1043 S 10TH ST,FIREARM,12.0,16.0,2,15700.0,236.0,53204.0,2555156.954,379083.66,0,1,0,0,0,0,0,0,0,0
193000011,2019-10-26 04:00:00,2019,10,3846 N 36TH ST,LETHAL CUTTING INSTRUMENT,7.0,5.0,7,3900.0,101.0,53216.0,2545361.644,402464.231,0,1,0,0,0,0,1,0,0,0
192990029,2019-10-26 02:08:00,2019,10,2837 N 11TH ST,"PERSONAL WEAPON,BLUNT OBJECT",15.0,10.0,5,8400.0,143.0,53206.0,2554329.027,396674.68,0,1,0,0,0,0,0,0,0,0
193010019,2019-10-26 01:30:00,2019,10,2700 W HOPKINS ST,HANDGUN,7.0,4.0,5,4700.0,107.0,53216.0,2548397.07,401645.751,0,1,0,0,0,0,1,0,0,0
192990016,2019-10-26 01:10:00,2019,10,4106 W LISBON AV,FIREARM,15.0,11.0,3,9100.0,156.0,53208.0,2543853.005,391675.402,0,1,0,0,1,0,0,0,0,0
192990017,2019-10-26 00:48:00,2019,10,3804 N 12TH ST,HANDGUN,6.0,4.0,5,4500.0,115.0,53206.0,2554031.341,402903.961,0,1,0,0,0,0,0,0,0,0
192990018,2019-10-26 00:30:00,2019,10,934 W KEEFE AV,PERSONAL WEAPON,6.0,4.0,5,4500.0,118.0,53206.0,2555032.799,401131.47,0,1,0,0,0,0,0,0,0,0
192980171,2019-10-25 23:02:00,2019,10,1831 W NATIONAL AV,FIREARM,12.0,15.0,2,15800.0,228.0,53204.0,2552041.0,379628.492,0,1,0,0,0,0,0,0,0,0
192980174,2019-10-25 23:00:00,2019,10,1841 N 12TH ST,PERSONAL WEAPON,15.0,10.0,3,185900.0,174.0,53205.0,2554028.077,390998.725,0,1,0,0,0,0,0,0,0,0
192990031,2019-10-25 23:00:00,2019,10,5900 W ROOSEVELT DR,LETHAL CUTTING INSTRUMENT,10.0,5.0,7,5000.0,96.0,53216.0,2538228.69,398841.698,0,0,0,0,0,0,1,0,0,0
193030101,2019-10-25 23:00:00,2019,10,2117 W CLARKE ST,PERSONAL WEAPON,15.0,9.0,3,8700.0,149.0,53206.0,2550793.303,395318.694,0,1,0,0,0,0,0,0,0,0
192980146,2019-10-25 19:45:00,2019,10,2820 W CLYBOURN ST,PERSONAL WEAPON,4.0,14.0,3,14900.0,196.0,53208.0,2548258.004,384371.601,0,1,0,0,0,0,0,0,0,0
193180125,2019-10-25 19:45:00,2019,10,4020 W KAUL AV,"HANDGUN,PERSONAL WEAPON",1.0,2.0,4,1100.0,21.0,53209.0,2543910.464,418100.248,0,1,0,0,0,0,0,0,0,0
192990023,2019-10-25 19:00:00,2019,10,2533 W MONROE ST,OTHER,15.0,9.0,3,8800.0,149.0,53206.0,2549025.402,395654.292,0,1,0,0,0,0,0,0,0,0
193030052,2019-10-25 18:00:00,2019,10,5543 N 34TH ST,PERSONAL WEAPON,1.0,2.0,4,2100.0,53.0,53209.0,2545973.928,413942.263,0,1,0,0,0,0,0,0,0,0
192980106,2019-10-25 16:15:00,2019,10,4238 N 28TH ST,OTHER,1.0,4.0,5,4100.0,63.0,53216.0,2548025.725,405286.91,0,1,0,0,0,0,0,0,0,0
192980120,2019-10-25 16:15:00,2019,10,2577 N 39TH ST,PERSONAL WEAPON,15.0,5.0,3,6200.0,154.0,53210.0,2544533.411,394532.542,0,1,0,0,0,0,0,0,0,0
192980056,2019-10-25 10:10:00,2019,10,2702 N SHERMAN BL,HANDGUN,15.0,5.0,7,6100.0,153.0,53210.0,2543105.353,395826.409,0,1,0,0,0,0,0,0,0,0
192980046,2019-10-25 08:57:00,2019,10,1710 W ATKINSON AV,HANDGUN,6.0,4.0,5,4600.0,114.0,53206.0,2552374.831,403276.581,0,0,0,0,0,0,1,0,0,0
192980047,2019-10-25 08:17:00,2019,10,2300 W ROGERS ST,PERSONAL WEAPON,8.0,15.0,2,17000.0,223.0,53204.0,2550343.45,374355.694,0,0,0,0,0,0,1,0,0,0
192980137,2019-10-25 07:43:00,2019,10,3703 N 26TH ST,HANDGUN,7.0,4.0,5,4700.0,107.0,53206.0,2548729.345,402094.45,0,1,0,0,0,0,0,0,0,0
192980018,2019-10-25 00:30:00,2019,10,2752 N 19TH ST,PERSONAL WEAPON,15.0,10.0,5,8600.0,147.0,53206.0,2551288.348,395987.809,0,1,0,0,0,0,0,0,0,0
192980011,2019-10-25 00:20:00,2019,10,3420 W MEINECKE AV,NONE,15.0,8.0,3,9800.0,152.0,53210.0,2546133.897,393913.631,0,1,0,0,0,0,0,0,0,0
192970153,2019-10-24 22:00:00,2019,10,3855 N 23RD ST,NONE,6.0,4.0,5,4700.0,108.0,53206.0,2550011.684,402626.622,0,1,0,0,0,0,0,0,0,0
192970155,2019-10-24 21:40:00,2019,10,4908 N 40TH ST,PERSONAL WEAPON,1.0,2.0,7,2500.0,51.0,53209.0,2544036.716,409899.633,0,1,0,0,0,0,0,0,0,0
192980110,2019-10-24 21:10:00,2019,10,5736 N 64TH ST,BLUNT OBJECT,9.0,2.0,4,1200.0,23.0,53218.0,2536339.331,415110.255,0,1,0,0,0,0,0,0,0,0
192970146,2019-10-24 20:30:00,2019,10,1654 N MAYFLOWER CT,PERSONAL WEAPON,6.0,13.0,5,186000.0,176.0,53205.0,2555709.268,390258.459,0,1,0,0,0,0,0,0,0,0
192970111,2019-10-24 18:45:00,2019,10,2708 W CENTER ST,UNKNOWN,15.0,8.0,5,8800.0,151.0,53210.0,2548469.601,395961.401,0,1,0,0,0,0,0,0,0,0
192970118,2019-10-24 18:30:00,2019,10,9434 W FOND DU LAC AV,HANDGUN,2.0,19.0,4,502.0,32.0,53225.0,2525795.557,418808.149,0,1,0,0,0,0,0,0,0,0
193120146,2019-10-24 17:30:00,2019,10,2930 W GRANT ST,PERSONAL WEAPON,8.0,17.0,2,17300.0,221.0,53215.0,2548201.437,372987.273,0,1,0,0,0,0,0,0,0,0
192970127,2019-10-24 17:20:00,2019,10,4048 N 7TH ST,OTHER,6.0,6.0,5,4300.0,118.0,53209.0,2555695.456,404271.064,0,1,0,0,0,0,0,0,0,0
192970089,2019-10-24 16:25:00,2019,10,3500 W FOND DU LAC AV,NONE,7.0,5.0,7,4800.0,104.0,53216.0,2545715.359,398554.598,0,1,0,0,0,0,0,0,0,0
192970123,2019-10-24 15:50:00,2019,10,1500 W ROGERS ST,PERSONAL WEAPON,12.0,16.0,2,16800.0,230.0,53204.0,2553391.249,374364.324,0,1,0,0,0,0,0,0,0,0
192970090,2019-10-24 15:00:00,2019,10,2605 N 16TH ST,BLUNT OBJECT,15.0,10.0,3,8600.0,147.0,53206.0,2552444.875,395323.445,0,1,0,0,0,0,0,0,0,0
192970092,2019-10-24 14:28:00,2019,10,5611 W LISBON AV,FIREARM,10.0,5.0,3,5900.0,165.0,53210.0,2538972.218,394957.515,0,0,0,0,0,0,1,0,0,0
192970071,2019-10-24 13:47:00,2019,10,2632 W AUER AV,FIREARM,7.0,4.0,5,6500.0,106.0,53206.0,2548760.672,399280.95,0,1,0,0,0,0,0,0,0,0
192970080,2019-10-24 13:21:00,2019,10,2430 W WISCONSIN AV,HANDGUN,4.0,14.0,3,13700.0,195.0,53233.0,2549932.638,385344.603,0,1,0,0,0,0,0,0,0,0
192970063,2019-10-24 13:05:00,2019,10,3217 W VLIET ST,FIREARM,4.0,11.0,3,12200.0,200.0,53208.0,2546983.368,388916.92,0,1,0,0,0,0,1,0,0,0
192970062,2019-10-24 10:40:00,2019,10,5870 N 63RD ST,"PERSONAL WEAPON,ASPHYXIATION",9.0,2.0,4,1200.0,24.0,53218.0,2536718.477,415768.784,0,1,0,0,0,0,0,0,0,0
192970050,2019-10-24 10:30:00,2019,10,1919 N 24TH ST,PERSONAL WEAPON,15.0,12.0,3,185800.0,173.0,53205.0,2549834.029,391238.589,0,1,0,0,0,0,0,0,0,0
192970138,2019-10-24 08:15:00,2019,10,5601 W BROOKLYN PL,ASPHYXIATION,10.0,5.0,7,5000.0,96.0,53216.0,2538675.155,399687.516,0,1,0,0,0,0,0,0,0,0
192970016,2019-10-24 04:45:00,2019,10,1976 S 28TH ST,PERSONAL WEAPON,8.0,15.0,2,17000.0,221.0,53215.0,2548493.926,374995.015,0,1,0,0,0,0,0,0,0,0
192970010,2019-10-24 02:15:00,2019,10,3333 N 3RD ST,PERSONAL WEAPON,6.0,6.0,5,6900.0,120.0,53212.0,2557324.288,400161.863,0,1,0,0,0,0,0,0,0,0
192960171,2019-10-23 21:30:00,2019,10,4200 W LOCUST ST,HANDGUN,7.0,5.0,7,4800.0,103.0,53210.0,2543535.97,397164.554,0,1,0,0,0,0,1,0,0,0
192960163,2019-10-23 20:30:00,2019,10,3719 W WALNUT ST,PERSONAL WEAPON,15.0,11.0,3,9600.0,169.0,53208.0,2545247.766,390214.65,0,1,0,0,0,0,0,0,0,0
192960131,2019-10-23 16:30:00,2019,10,6161 N 95TH ST,HANDGUN,2.0,19.0,4,502.0,32.0,53225.0,2525450.437,417925.348,0,1,0,0,0,0,0,0,0,0
192960114,2019-10-23 16:05:00,2019,10,4301 W NORTH AV,FIREARM,15.0,5.0,3,9100.0,157.0,53208.0,2543141.739,393171.112,0,1,0,0,0,0,0,0,0,0
192960099,2019-10-23 14:27:53,2019,10,3323 W VILLARD AV,HANDGUN,1.0,2.0,7,2400.0,54.0,53209.0,2546310.192,411944.589,0,0,0,0,0,0,1,0,0,0
192960090,2019-10-23 13:30:00,2019,10,6313 W KAUL AV,PERSONAL WEAPON,9.0,2.0,4,1200.0,24.0,53218.0,2536713.113,417609.232,0,0,0,0,0,0,1,0,0,0
192960104,2019-10-23 09:00:00,2019,10,2200 W CHERRY ST,HANDGUN,15.0,12.0,3,186100.0,172.0,53205.0,2550542.669,389488.057,0,0,0,0,0,0,1,0,0,0
192960029,2019-10-23 04:30:00,2019,10,1853 N 12TH ST,LETHAL CUTTING INSTRUMENT,15.0,10.0,3,185900.0,174.0,53205.0,2554028.077,390998.725,0,1,0,0,0,0,0,0,0,0
192960003,2019-10-22 23:45:02,2019,10,1137 W BECHER ST,HANDGUN,12.0,16.0,2,17500.0,255.0,53215.0,2554712.469,373714.993,0,0,0,0,0,0,1,0,0,0
192960008,2019-10-22 23:38:00,2019,10,733 W LINCOLN AV,HANDGUN,12.0,17.0,2,17600.0,250.0,53215.0,2556349.074,372428.205,0,0,0,0,0,0,1,0,0,0
192950128,2019-10-22 22:15:08,2019,10,3150 N PALMER ST,HANDGUN,6.0,6.0,5,7000.0,122.0,53212.0,2558693.311,398714.08,0,1,0,0,0,0,0,0,0,0
192950123,2019-10-22 18:51:00,2019,10,3400 N 44TH ST,FIREARM,7.0,5.0,7,4900.0,102.0,53216.0,2542693.942,400635.636,0,1,0,0,0,0,0,0,0,0
192950116,2019-10-22 18:00:00,2019,10,4200 N 51ST BL,PERSONAL WEAPON,7.0,1.0,7,4000.0,69.0,53216.0,2540340.441,405087.086,0,1,0,0,0,0,0,0,0,0
192950092,2019-10-22 16:25:00,2019,10,4472 N 48TH ST,FIREARM,7.0,1.0,7,2700.0,67.0,53218.0,2541266.025,406976.118,0,1,0,0,0,0,0,0,0,0
192950086,2019-10-22 15:00:00,2019,10,4213 W GREENFIELD AV,HANDGUN,8.0,15.0,2,16100.0,217.0,53215.0,2543911.926,377236.944,0,1,0,0,0,0,0,0,0,0
192950085,2019-10-22 14:29:56,2019,10,3226 W FAIRMOUNT AV,PERSONAL WEAPON,1.0,2.0,7,2400.0,54.0,53209.0,2546650.272,410608.851,0,1,0,0,0,0,0,0,0,0
192950071,2019-10-22 14:00:00,2019,10,1513 W CHERRY ST,OTHER,15.0,12.0,3,186200.0,174.0,53205.0,2552897.675,389520.726,0,1,0,0,0,0,0,0,0,0
192950063,2019-10-22 13:20:00,2019,10,2473 N 34TH ST,"ASPHYXIATION,PERSONAL WEAPON",15.0,8.0,3,9800.0,152.0,53210.0,2546133.897,393913.631,0,1,0,0,0,0,0,0,0,0
192950051,2019-10-22 11:45:00,2019,10,8948 W CARMEN AV,HANDGUN,2.0,2.0,4,1500.0,30.0,53225.0,2527740.578,415722.228,0,0,0,0,0,0,1,0,0,0
192950046,2019-10-22 11:00:00,2019,10,3315 W NORTH AV,PERSONAL WEAPON,15.0,8.0,3,9800.0,150.0,53208.0,2546424.511,393251.058,0,0,0,0,0,0,1,0,0,0
192950072,2019-10-22 11:00:00,2019,10,5529 N 36TH ST,PERSONAL WEAPON,1.0,2.0,4,2100.0,52.0,53209.0,2545313.317,413936.838,0,1,0,0,0,0,0,0,0,0
192950035,2019-10-22 08:40:00,2019,10,3114 N SHERMAN BL,PERSONAL WEAPON,7.0,5.0,7,4800.0,103.0,53216.0,2543068.417,398484.224,0,1,0,0,0,0,0,0,0,0
192980117,2019-10-22 06:30:00,2019,10,4073 N 18TH ST,OTHER,1.0,4.0,5,4300.0,59.0,53209.0,2552054.838,403927.54,0,1,0,0,0,0,0,0,0,0
192950069,2019-10-22 01:30:00,2019,10,1401 W LAPHAM BL,PERSONAL WEAPON,12.0,16.0,2,16800.0,231.0,53204.0,2553762.574,376528.05,0,0,0,0,0,0,1,0,0,0
192950011,2019-10-22 00:50:00,2019,10,1700 W CONCORDIA AV,"PERSONAL WEAPON,ASPHYXIATION",6.0,4.0,5,6800.0,113.0,53206.0,2552396.661,400116.078,0,1,0,0,0,0,0,0,0,0
193220103,2019-10-22 00:00:00,2019,10,3020 N 57TH ST,UNKNOWN,10.0,5.0,7,5000.0,95.0,53210.0,2538595.872,397760.015,0,1,0,0,0,0,0,0,0,0
192950004,2019-10-21 23:50:00,2019,10,2111 N 40TH ST,FIREARM,15.0,11.0,3,9000.0,156.0,53208.0,2544255.497,392054.037,0,1,0,0,0,0,0,0,0,0
192940191,2019-10-21 20:45:00,2019,10,6344 N 100TH ST,PERSONAL WEAPON,2.0,19.0,4,303.0,32.0,53225.0,2524060.975,418761.774,0,1,0,0,0,0,0,0,0,0
192940181,2019-10-21 20:22:00,2019,10,3801 N 39TH ST,HANDGUN,7.0,5.0,7,3900.0,101.0,53216.0,2544361.816,402436.848,0,1,0,0,0,0,0,0,0,0
192940197,2019-10-21 20:00:00,2019,10,621 W ROGERS ST,BLUNT OBJECT,12.0,16.0,2,16700.0,239.0,53204.0,2556686.731,374430.182,0,0,0,0,0,0,1,0,0,0
192950003,2019-10-21 20:00:00,2019,10,2111 N 40TH ST,FIREARM,15.0,11.0,3,9000.0,156.0,53208.0,2544255.497,392054.037,0,1,0,0,0,0,0,0,0,0
192940199,2019-10-21 19:30:00,2019,10,7000 W VILLARD AV,BLUNT OBJECT,2.0,2.0,4,1800.0,41.0,53218.0,2534412.633,411762.373,0,1,0,0,0,0,0,0,0,0
192940186,2019-10-21 18:15:00,2019,10,2249 N HUMBOLDT AV,HANDGUN,6.0,7.0,5,10700.0,177.0,53212.0,2561754.262,393104.976,0,0,0,0,0,0,1,0,0,0
192940160,2019-10-21 18:06:00,2019,10,401 E CAPITOL DR,LETHAL CUTTING INSTRUMENT,6.0,7.0,5,4400.0,124.0,53212.0,2558987.437,404004.853,0,0,0,0,0,0,1,0,0,0
193000091,2019-10-21 18:00:00,2019,10,2946 N 28TH ST,BLUNT OBJECT,7.0,4.0,5,6300.0,105.0,53210.0,2548115.942,397288.79,0,1,0,0,0,0,0,0,0,0
192940159,2019-10-21 17:58:00,2019,10,2228 N 16TH ST,HANDGUN,15.0,10.0,3,185500.0,148.0,53205.0,2552481.457,392422.292,0,1,0,0,0,0,0,0,0,0
192950005,2019-10-21 17:15:00,2019,10,5234 N 46TH ST,PERSONAL WEAPON,1.0,2.0,4,2000.0,49.0,53218.0,2541995.79,411867.93,0,1,0,0,0,0,0,0,0,0
192940163,2019-10-21 17:00:00,2019,10,2848 W WISCONSIN AV,HANDGUN,4.0,14.0,3,13500.0,198.0,53208.0,2547936.023,385305.493,0,1,0,0,0,0,0,0,0,0
193040122,2019-10-21 16:50:00,2019,10,600 W LINCOLN AV,PERSONAL WEAPON,12.0,17.0,2,17600.0,250.0,53215.0,2556704.103,372435.415,0,1,0,0,0,0,0,0,0,0
192940139,2019-10-21 16:30:00,2019,10,5553 N 32ND ST,PERSONAL WEAPON,1.0,2.0,4,2100.0,53.0,53209.0,2546623.092,413947.991,0,1,0,0,0,0,0,0,0,0
192960010,2019-10-21 11:45:00,2019,10,2765 N FRATNEY ST,PERSONAL WEAPON,3.0,7.0,5,8000.0,138.0,53212.0,2560706.438,396105.897,0,1,0,0,0,0,0,0,0,0
192940094,2019-10-21 11:30:00,2019,10,2222 W CAPITOL DR,NONE,1.0,4.0,5,4200.0,60.0,53206.0,2550377.052,403933.609,0,0,0,0,0,0,1,0,0,0
192940056,2019-10-21 08:15:00,2019,10,2901 N 37TH ST,PERSONAL WEAPON,7.0,5.0,7,4800.0,104.0,53210.0,2545133.588,397208.061,0,1,0,0,0,0,0,0,0,0
193000097,2019-10-21 03:00:00,2019,10,761 N 29TH ST,LETHAL CUTTING INSTRUMENT,4.0,14.0,3,13500.0,198.0,53208.0,2547837.613,385303.983,0,0,0,0,1,0,0,0,0,0
192940024,2019-10-21 01:00:00,2019,10,5233 N SHERMAN BL,PERSONAL WEAPON,1.0,2.0,4,2000.0,49.0,53209.0,2542996.808,411888.492,0,1,0,0,0,0,0,0,0,0
192940017,2019-10-21 00:53:00,2019,10,2466 S 12TH ST,PERSONAL WEAPON,12.0,17.0,2,17500.0,254.0,53215.0,2554443.998,371811.494,0,1,0,0,0,0,0,0,0,0
192940019,2019-10-21 00:45:00,2019,10,1414 W GREENFIELD AV,PERSONAL WEAPON,12.0,16.0,2,16400.0,232.0,53204.0,2553766.454,377546.13,0,0,0,0,0,0,1,0,0,0
192940018,2019-10-21 00:10:00,2019,10,9316 W APPLETON AV,PERSONAL WEAPON,2.0,19.0,4,502.0,37.0,53225.0,2527101.995,411729.948,0,1,0,0,0,0,0,0,0,0
192940012,2019-10-21 00:00:00,2019,10,9316 W APPLETON AV,"PERSONAL WEAPON,OTHER",2.0,19.0,4,502.0,37.0,53225.0,2527101.995,411729.948,0,1,0,0,0,0,0,0,0,0
192950132,2019-10-20 22:45:00,2019,10,1337 S CESAR E CHAVEZ DR,PERSONAL WEAPON,12.0,16.0,2,16300.0,229.0,53204.0,2552752.805,378270.486,0,1,0,0,0,0,0,0,0,0
192930180,2019-10-20 22:30:00,2019,10,900 E CENTER ST,LETHAL CUTTING INSTRUMENT,3.0,7.0,5,7900.0,138.0,53212.0,2561031.396,396111.794,0,0,0,0,0,0,1,0,0,0
192930179,2019-10-20 22:00:00,2019,10,2346 N 18TH ST,NONE,15.0,10.0,3,185400.0,148.0,53206.0,2551810.268,393329.482,0,1,0,0,0,0,0,0,0,0
192930177,2019-10-20 21:25:42,2019,10,4072 N 45TH ST,"PERSONAL WEAPON,OTHER",7.0,1.0,7,4000.0,66.0,53216.0,2542260.911,403799.772,0,1,0,0,0,0,0,0,0,0
192930170,2019-10-20 21:20:00,2019,10,2337 N 16TH ST,LETHAL CUTTING INSTRUMENT,15.0,10.0,3,185400.0,148.0,53206.0,2552468.083,393337.048,0,1,0,0,0,0,0,0,0,0
192930169,2019-10-20 21:00:00,2019,10,2023 W SCOTT ST,NONE,8.0,15.0,2,16300.0,225.0,53204.0,2551391.223,378239.818,0,1,0,0,0,0,0,0,0,0
192930156,2019-10-20 19:55:00,2019,10,1143 N 29TH ST,"FIREARM,HANDGUN",4.0,14.0,3,13600.0,199.0,53208.0,2547826.138,387423.124,0,0,0,0,0,0,1,0,0,0
192930144,2019-10-20 18:34:00,2019,10,2921 W VINE ST,FIREARM,15.0,11.0,3,9700.0,170.0,53208.0,2547896.848,391214.611,0,1,0,0,0,0,0,0,0,0
192930140,2019-10-20 18:00:00,2019,10,2829 W WISCONSIN AV,PERSONAL WEAPON,4.0,14.0,3,14900.0,196.0,53208.0,2548244.499,385310.225,0,0,0,0,0,0,1,0,0,0
192930133,2019-10-20 17:03:35,2019,10,4252 N TEUTONIA AV,PERSONAL WEAPON,1.0,4.0,5,4300.0,61.0,53209.0,2550054.95,405109.207,0,1,0,0,0,0,0,0,0,0
192930122,2019-10-20 17:00:00,2019,10,103 W KEEFE AV,LETHAL CUTTING INSTRUMENT,6.0,6.0,5,6900.0,120.0,53212.0,2558057.441,401361.38,0,1,0,0,0,0,0,0,0,0
192930128,2019-10-20 16:50:00,2019,10,401 E CAPITOL DR,PERSONAL WEAPON,6.0,7.0,5,4400.0,124.0,53212.0,2558987.437,404004.853,0,1,0,0,0,0,0,0,0,0
192930120,2019-10-20 15:40:00,2019,10,5544 N 31ST ST,HANDGUN,1.0,2.0,4,2100.0,53.0,53209.0,2546948.611,413950.864,0,1,0,0,0,0,0,0,0,0
192930106,2019-10-20 14:31:04,2019,10,2655 N 48TH ST,HANDGUN,15.0,5.0,3,6000.0,159.0,53210.0,2541448.153,395130.711,0,1,0,0,0,0,0,0,0,0
192950084,2019-10-20 14:00:00,2019,10,1525 N 34TH ST,OTHER,15.0,11.0,3,12200.0,171.0,53208.0,2546206.351,389416.523,0,1,0,0,0,0,0,0,0,0
192930094,2019-10-20 12:45:00,2019,10,835 N 23RD ST,OTHER,4.0,14.0,3,14800.0,194.0,53233.0,2550270.881,385921.569,0,1,0,0,0,0,0,0,0,0
192930100,2019-10-20 09:45:00,2019,10,3400 W VINE ST,HANDGUN,15.0,11.0,3,9700.0,150.0,53208.0,2546175.519,391241.297,0,0,0,0,0,0,1,0,0,0
192930069,2019-10-20 09:43:00,2019,10,2322 W OAK ST,HANDGUN,15.0,9.0,3,185400.0,149.0,53206.0,2550131.109,394035.137,0,1,0,0,0,0,0,0,0,0
192930052,2019-10-20 07:08:00,2019,10,3077 N 2ND ST,MOTOR VEHICLE,6.0,6.0,5,7000.0,122.0,53212.0,2557740.806,398044.051,0,1,0,0,0,0,0,0,0,0
192930049,2019-10-20 05:00:00,2019,10,1252 S 35TH ST,PERSONAL WEAPON,8.0,15.0,2,16100.0,219.0,53215.0,2546146.73,378080.869,0,1,0,0,0,0,0,0,0,0
192930035,2019-10-20 04:25:00,2019,10,1728 W CAPITOL DR,HANDGUN,1.0,4.0,5,4300.0,59.0,53206.0,2552367.584,403926.038,0,0,0,0,1,0,0,0,0,0
192930031,2019-10-20 03:10:00,2019,10,2748 N 11TH ST,"PERSONAL WEAPON,ASPHYXIATION",15.0,10.0,5,8400.0,143.0,53206.0,2554336.805,396009.674,0,1,0,0,0,0,0,0,0,0
192930030,2019-10-20 03:00:00,2019,10,3200 N 1ST ST,PERSONAL WEAPON,6.0,6.0,5,7000.0,122.0,53212.0,2558125.147,399260.489,0,1,0,0,0,0,0,0,0,0
192930033,2019-10-20 02:00:00,2019,10,2455 N 26TH ST,RIFLE,15.0,9.0,3,9900.0,149.0,53206.0,2548825.703,393963.808,0,0,0,0,0,0,1,0,0,0
192930040,2019-10-20 01:30:00,2019,10,2826 N 29TH ST,PERSONAL WEAPON,15.0,9.0,5,8800.0,151.0,53210.0,2547796.22,396607.018,0,1,0,0,0,0,0,0,0,0
192930003,2019-10-20 00:22:00,2019,10,3300 N 12TH ST,OTHER,6.0,4.0,5,6800.0,116.0,53206.0,2554048.85,400120.151,0,0,0,0,0,0,1,0,0,0
192930007,2019-10-20 00:20:00,2019,10,2007 S 15TH ST,FIREARM,12.0,16.0,2,16800.0,230.0,53204.0,2553391.249,374364.324,0,0,0,0,0,0,1,0,0,0
192930004,2019-10-20 00:05:00,2019,10,1546 S 7TH ST,PERSONAL WEAPON,12.0,16.0,2,16500.0,237.0,53204.0,2556327.181,377219.816,0,1,0,0,0,0,1,0,0,0
192930001,2019-10-19 23:44:22,2019,10,2936 N 50TH ST,BLUNT OBJECT,7.0,5.0,7,4900.0,97.0,53210.0,2540758.98,397124.645,0,1,0,0,0,0,0,0,0,0
192930009,2019-10-19 23:30:00,2019,10,1829 S 9TH ST,PERSONAL WEAPON,12.0,16.0,2,16700.0,238.0,53204.0,2555568.6,375398.681,0,1,0,0,0,0,0,0,0,0
193060061,2019-10-19 20:00:00,2019,10,1536 N 38TH ST,PERSONAL WEAPON,15.0,11.0,3,9600.0,169.0,53208.0,2545056.065,389398.404,0,1,0,0,0,0,0,0,0,0
192920145,2019-10-19 19:03:10,2019,10,3500 W HAMPTON AV,FIREARM,1.0,2.0,7,2500.0,54.0,53209.0,2545686.716,409274.483,0,1,0,0,0,0,0,0,0,0
192920163,2019-10-19 18:54:00,2019,10,4201 W FAIRMOUNT AV,PERSONAL WEAPON,1.0,2.0,7,2500.0,50.0,53209.0,2543391.583,410561.807,0,1,0,0,0,0,0,0,0,0
192920154,2019-10-19 18:00:00,2019,10,3151 N 39TH ST,FIREARM,7.0,5.0,7,4800.0,104.0,53216.0,2544480.442,398521.799,0,0,0,0,0,0,1,0,0,0
192920128,2019-10-19 17:00:00,2019,10,10502 W JONEN ST,HANDGUN,2.0,19.0,4,302.0,32.0,53224.0,2522463.019,420309.477,0,1,0,0,0,0,0,0,0,0
192920153,2019-10-19 17:00:00,2019,10,3069 N 6TH ST,HANDGUN,6.0,6.0,5,6700.0,121.0,53212.0,2556179.039,398026.261,0,1,0,0,0,0,0,0,0,0
192920122,2019-10-19 16:25:00,2019,10,803 W PIERCE ST,BLUNT OBJECT,12.0,16.0,2,186500.0,234.0,53204.0,2556268.366,380222.295,0,1,0,0,0,0,0,0,0,0
192920127,2019-10-19 16:00:00,2019,10,6000 W SILVER SPRING DR,MOTOR VEHICLE,9.0,2.0,4,1200.0,23.0,53218.0,2537668.691,414443.021,0,1,0,0,0,0,0,0,0,0
192920118,2019-10-19 15:25:00,2019,10,3711 N 21ST ST,BLUNT OBJECT,6.0,4.0,5,4700.0,108.0,53206.0,2550717.527,402093.217,0,1,0,0,0,0,0,0,0,0
192920094,2019-10-19 13:15:00,2019,10,5501 N 76TH ST,BLUNT OBJECT,2.0,2.0,4,1600.0,40.0,53218.0,2532377.113,413658.567,0,1,0,0,0,0,0,0,0,0
